"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"63695099999","2001-06-10","  57.3","100000","999.9","  71.2","  56.3","  4.1"," 0.00","9999.9","999.9","999.9","  62.5"," 12.6","  2.6"
"63695099999","2001-06-11","  57.9","110000","999.9","  70.2","  56.7","  8.0"," 0.02","9999.9","999.9","999.9","  62.6","  8.9","  4.3"
"63695099999","2001-06-12","  55.8","000000","999.9","  68.7","  54.0","  5.1"," 0.00","9999.9","999.9","999.9","  60.7"," 13.4","  3.2"
"63695099999","2001-06-13","  55.3","000000","999.9","  64.8","  54.0","  9.7"," 0.00","9999.9","999.9","999.9","  60.0"," 11.7","  4.2"
"63695099999","2001-06-14","  53.4","000000","999.9","  71.6","  55.6","  5.1"," 0.00","9999.9","999.9","999.9","  63.2"," 11.4","  3.6"
"63695099999","2001-06-15","  55.3","000000","999.9","  70.0","  52.5","  7.0"," 0.00","9999.9","999.9","999.9","  63.1"," 15.4","  4.3"
"63695099999","2001-06-16","  55.3","000000","999.9","  77.0","  54.3"," 12.0"," 0.00","9999.9","999.9","999.9","  63.5"," 11.2","  5.7"
"63695099999","2001-06-17","  54.0","000000","999.9","  74.5","  49.6","  7.0"," 0.00","9999.9","999.9","999.9","  60.6"," 12.5","  3.4"
"63695099999","2001-06-18","  58.6","000000","999.9","  73.8","  55.4","  6.0"," 0.00","9999.9","999.9","999.9","  66.7","  9.0","  4.1"
"63695099999","2001-06-19","  59.0","000000","999.9","  74.3","  57.9","  8.0"," 0.02","9999.9","999.9","999.9","  64.8"," 13.4","  3.7"
"63695099999","2001-06-20","  57.3","000000","999.9","  70.7","  57.9","  8.0"," 0.00","9999.9","999.9","999.9","  64.1"," 14.2","  4.3"
"63695099999","2001-06-21","  58.2","100000","999.9","  65.5","  57.2"," 14.0"," 0.04","9999.9","999.9","999.9","  61.2","  7.2","  9.0"
"63695099999","2001-06-22","  58.4","100000","999.9","  72.3","  55.8","  8.0"," 0.02","9999.9","999.9","999.9","  63.1"," 10.1","  5.4"
"63695099999","2001-06-23","  55.0","000000","999.9","  74.5","  56.8","  7.0"," 0.00","9999.9","999.9","999.9","  65.8"," 14.7","  5.3"
"63695099999","2001-06-24","  52.6","000000","999.9","  76.5","  47.1","  8.0"," 0.00","9999.9","999.9","999.9","  68.1"," 17.4","  5.3"
